window,scale_km,model,persistence
3,9,0.12117222456352691,0.02482833493925833
9,27,0.1254669402000314,0.03222161143914473
25,75,0.1343881295384414,0.07360336226392569
49,147,0.14213469197583592,0.19658234000530794
81,243,0.14558326142102723,0.3611440962894071
121,363,0.14556593308391297,0.49212134483857517
