window,scale_km,model,persistence
3,9,0.14860764896454573,0.3220081047604204
9,27,0.15682651694549024,0.3835163765162163
25,75,0.17394656227903932,0.5206219221531607
49,147,0.18880442453670948,0.6347253327042451
81,243,0.1956985836794746,0.70192349145515
121,363,0.1949462539939558,0.7422406190915188
