window,scale_km,model,persistence
3,9,0.152695692536086,0.3212125103147807
9,27,0.15932441376859002,0.38407383489997876
25,75,0.17381407393350126,0.5313750227523093
49,147,0.1867438427357711,0.6578422384878438
81,243,0.19223240806894112,0.7356437453493968
121,363,0.1915593515741385,0.7833365009284297
