window,scale_km,model,persistence
3,9,0.1572104233966822,0.32482468912521306
9,27,0.16399907860756505,0.3910884110515459
25,75,0.1785516954446022,0.5447582929003603
49,147,0.1911790673387285,0.6775805464896362
81,243,0.19608352986127256,0.757436262107141
121,363,0.19524534587507014,0.8055842535570757
