window,scale_km,model,persistence
3,9,0.09285823524256656,0.009036560479728353
9,27,0.09819132795611311,0.011186489175479658
25,75,0.1100112228634128,0.02160808749762086
49,147,0.12185886510929987,0.051393811442750084
81,243,0.12949810634838954,0.11479148769041007
121,363,0.13259960169166343,0.20745797819944128
