window,scale_km,model,persistence
3,9,0.11317604530783555,0.20475565403551024
9,27,0.1219294602323479,0.25993970944963335
25,75,0.14084060085635314,0.4151255742920161
49,147,0.15673019700031385,0.5446670190678122
81,243,0.1629682110327248,0.6221154161718458
121,363,0.16161647940856885,0.6691917347338812
