window,scale_km,model,persistence
3,9,0.1506343858614093,0.2324759231961507
9,27,0.15823175825672486,0.29536334212661647
25,75,0.17273733726885684,0.4630592603803675
49,147,0.18372286902632648,0.6047142203060719
81,243,0.1875243663221239,0.6888213104314687
121,363,0.18605904313123803,0.738599510738099
