window,scale_km,model,persistence
3,9,0.1481075499481565,0.3169433099353508
9,27,0.15503498188708198,0.37507639838935214
25,75,0.1707388948901285,0.5125692249204535
49,147,0.18592217298749014,0.631995716659966
81,243,0.19369474276611073,0.7070435595336219
121,363,0.19382886085408643,0.7519545526410403
