window,scale_km,model,persistence
3,9,0.14562121369312628,0.30584989806657426
9,27,0.15226988912347164,0.36372333000842416
25,75,0.16730320291315662,0.5030084162631334
49,147,0.1816639767612714,0.6271632812283435
81,243,0.1884910380836307,0.7057664301256917
121,363,0.18826207066563178,0.7553563953642117
