window,scale_km,model,persistence
3,9,0.1449515916055798,0.3137868962364471
9,27,0.1533398113583296,0.3730490589828161
25,75,0.17148470024053847,0.5092785562190867
49,147,0.18803671891971302,0.6239256932529271
81,243,0.19600320508862337,0.6951107642840576
121,363,0.1955418391714705,0.7382663000545145
