window,scale_km,model,persistence
3,9,0.09374818787482678,0.010512815966499221
9,27,0.09857653454658624,0.012894139015919957
25,75,0.10952064015526274,0.022671216334775566
49,147,0.12065787193565128,0.053247252334673395
81,243,0.12767143995578809,0.11955919865850799
121,363,0.13037376974200596,0.21580347640104505
