window,scale_km,model,persistence
3,9,0.08572268129129816,0.0071071470625499004
9,27,0.09166457505604807,0.00906448457859648
25,75,0.10515379045496122,0.01959169549042506
49,147,0.11849375383492805,0.04823963947524359
81,243,0.12673206513033713,0.10599880620955748
121,363,0.13008646129438078,0.1885076574302451
