window,scale_km,model,persistence
3,9,0.11027919229352516,0.0036152482867407502
9,27,0.1144738203310438,0.004764691172873026
25,75,0.12329054584902494,0.010434774772784618
49,147,0.13118742251889667,0.027175037221746995
81,243,0.1352082543352585,0.06733206767466042
121,363,0.13615468304725814,0.1357759832066915
