window,scale_km,model,persistence
3,9,0.07264389948326584,0.009932942399461055
9,27,0.07869586651143294,0.012738768198843174
25,75,0.09241842375247081,0.024555549334728474
49,147,0.10604598174771668,0.05368947018729886
81,243,0.11442622707551534,0.1051679884851666
121,363,0.11752768155886112,0.174100792082461
