window,scale_km,model,persistence
3,9,0.1296067386432361,0.26963347217250383
9,27,0.13816302998396313,0.32582657493575745
25,75,0.15684114658647968,0.45918799538174243
49,147,0.1729863794184458,0.5730708857594461
81,243,0.179420850967155,0.6422436899220898
121,363,0.17795691223782156,0.6842050776460761
