window,scale_km,model,persistence
3,9,0.10975866153343364,0.032519735049781014
9,27,0.1145449641958482,0.04092675675900549
25,75,0.12497713540334358,0.08223777896823527
49,147,0.13476063340317462,0.18589646554190212
81,243,0.139899988316369,0.3275522243680531
121,363,0.14046033265408706,0.440552489270023
