window,scale_km,model,persistence
3,9,0.12156512397777619,0.1891177914663798
9,27,0.12997580502945988,0.24080180770062334
25,75,0.14652909828390898,0.38346876788406076
49,147,0.15981654612040105,0.511051548707664
81,243,0.16504395725566698,0.5887268539422529
121,363,0.16361250728999313,0.636269084473549
