window,scale_km,model,persistence
3,9,0.09267267792954652,0.010508142386723238
9,27,0.09663196240227194,0.013231861418027764
25,75,0.1057262345763195,0.024049290337232136
49,147,0.11536104062763981,0.055339979361595786
81,243,0.12176720975704408,0.12775067824806127
121,363,0.12441322674504722,0.23588721647236757
