window,scale_km,model,persistence
3,9,0.11119370453335893,0.004995204176937999
9,27,0.11657615072661319,0.006273576094015922
25,75,0.12701055812254136,0.011651513532181355
49,147,0.13546630268576412,0.028691624276582298
81,243,0.13979763517830246,0.06920460640979526
121,363,0.14116534494331742,0.13066631467335157
