window,scale_km,model,persistence
3,9,0.10344666065239894,0.007035887321853494
9,27,0.10916792913751085,0.00913342316703172
25,75,0.12015573462353142,0.01712256224896137
49,147,0.12905496220389714,0.0395528452161683
81,243,0.13397316063683176,0.08593615021583471
121,363,0.13574583562795017,0.15073027362936295
