window,scale_km,model,persistence
3,9,0.11605602387962588,0.2008377800281211
9,27,0.12448020365804242,0.255429734653212
25,75,0.1420373105341216,0.4102706699898785
49,147,0.1570348878778574,0.5428835701890484
81,243,0.16351995125570978,0.6185419831308466
121,363,0.1622385487954708,0.6648595187258676
