window,scale_km,model,persistence
3,9,0.14732611218574584,0.3154629097381692
9,27,0.15425356809661472,0.37404756498690134
25,75,0.16951444292071838,0.5107799268435079
49,147,0.18318422879722124,0.6309725413363033
81,243,0.18938235822248586,0.7070745524158912
121,363,0.1889614289001203,0.7521373226879783
