window,scale_km,model,persistence
3,9,0.14625445963603292,0.31064823088580235
9,27,0.15273088796208725,0.371333161895017
25,75,0.16722651119626367,0.5171644414781315
49,147,0.18116281246696603,0.6429340331021984
81,243,0.18811956007146347,0.7205948522371872
121,363,0.18820777038457936,0.7684747081997161
