window,scale_km,model,persistence
3,9,0.14006725866455275,0.005840371629611273
9,27,0.14901070711932468,0.007515600958193157
25,75,0.16927080756742172,0.015298197479080936
49,147,0.18922627431926387,0.03798435665543734
81,243,0.20012060113808997,0.08949250016093144
121,363,0.2026670225447112,0.17420302688423528
