window,scale_km,model,persistence
3,9,0.12320970140929308,0.008585094914963443
9,27,0.13350522285636404,0.010651770198619308
25,75,0.1581898767281793,0.020647147027170066
49,147,0.18449863909881714,0.05144490388275225
81,243,0.20082155859735404,0.11694266197182128
121,363,0.20652829564399164,0.21294418605413495
