window,scale_km,model,persistence
3,9,0.11975847050121319,0.02470149170431676
9,27,0.13040604059758876,0.03182502222730095
25,75,0.1533577203891231,0.06805624979254837
49,147,0.17311932774290878,0.15229191248700313
81,243,0.18093749425985486,0.2639527598055014
121,363,0.17852166081941676,0.3574408944148181
