window,scale_km,model,persistence
3,9,0.15033225913479992,0.0036152482867407502
9,27,0.1597637685597491,0.004764691172873026
25,75,0.180711735185216,0.010434774772784618
49,147,0.20085551743333804,0.027175037221746995
81,243,0.2114607736303388,0.06733206767466042
121,363,0.21362512206069245,0.1357759832066915
