window,scale_km,model,persistence
3,9,0.2856762857418921,0.31596750823547276
9,27,0.3073791138197494,0.37572369828568997
25,75,0.3553923897001616,0.5106490612484547
49,147,0.39488927802363183,0.6252185315751557
81,243,0.4081461888831636,0.6998698557650721
121,363,0.40758493450369104,0.7458490928173047
