window,scale_km,model,persistence
3,9,0.12378045632509517,0.03520685480675671
9,27,0.13434278867136687,0.04376956567848363
25,75,0.15738115361438718,0.07953971026211015
49,147,0.17748930462914994,0.16216216333672645
81,243,0.18562459670894418,0.267999904702534
121,363,0.1832372068168587,0.3536435868012227
