window,scale_km,model,persistence
3,9,0.3158857847152115,0.3036236499602606
9,27,0.33901443056999503,0.37126287838076544
25,75,0.38533936461121526,0.5323940646760699
49,147,0.4162618679834114,0.6701436127951522
81,243,0.419158227289429,0.754383123890531
121,363,0.4106363459882938,0.8044516441485442
