window,scale_km,model,persistence
3,9,0.2980105814571033,0.3154629097381692
9,27,0.31943279402936026,0.37404756498690134
25,75,0.3659564270276409,0.5107799268435079
49,147,0.40360537767056465,0.6309725413363033
81,243,0.41525616118555997,0.7070745524158912
121,363,0.41314630593059315,0.7521373226879783
