window,scale_km,model,persistence
3,9,0.10358610118643746,0.006779638671189218
9,27,0.11499152253605724,0.008782103759529461
25,75,0.14088809361036064,0.018129213448620892
49,147,0.16742146190337825,0.04438410951343413
81,243,0.1853632135681899,0.096741128546349
121,363,0.19337239278046997,0.17198363228755228
