window,scale_km,model,persistence
3,9,0.17280777875256056,0.02849179212001904
9,27,0.1832510827169827,0.036162314269831776
25,75,0.2064041428322856,0.07510886921275953
49,147,0.2280156338763239,0.18172147263077598
81,243,0.23716739283360813,0.32722716775876787
121,363,0.2346269947278708,0.44487498970907796
