window,scale_km,model,persistence
3,9,0.30298872537064525,0.30562392724378673
9,27,0.32520140247592405,0.3628635588696408
25,75,0.37368846262815264,0.5015144026078113
49,147,0.41290114471920925,0.6213177468834897
81,243,0.4242772554099929,0.6958158528057343
121,363,0.42068152790521174,0.7431895664262408
