window,scale_km,model,persistence
3,9,0.13777100138931514,0.036703584994401794
9,27,0.14894934345713423,0.04556082640178955
25,75,0.17347197492229172,0.08720824643056845
49,147,0.19536851932631816,0.1858100468866725
81,243,0.20479371618511605,0.30431542475601153
121,363,0.20290103308047372,0.39753596796501617
