window,scale_km,model,persistence
3,9,0.26922845979393806,0.20043718430926732
9,27,0.2923969684629629,0.2568643448709532
25,75,0.33534953234654385,0.4137722377206181
49,147,0.36006027593312845,0.5514299532929442
81,243,0.3603182999936275,0.6307027123805832
121,363,0.3510652407357765,0.6765044027509364
