window,scale_km,model,persistence
3,9,0.22219472304145463,0.21755237848576003
9,27,0.24448961841673927,0.2709509617575055
25,75,0.29079948663763744,0.40975263162266284
49,147,0.3217578753874793,0.5291162701568962
81,243,0.3275182124914227,0.6024840572880317
121,363,0.3236191863564801,0.6477063011067762
