window,scale_km,model,persistence
3,9,0.09014440965364871,0.009932942399461055
9,27,0.10088269781950977,0.01273876819884317
25,75,0.12679709957790092,0.024555549334728474
49,147,0.15326338525979188,0.05368947018729886
81,243,0.1693554790456758,0.10516798848516663
121,363,0.17513448302647358,0.174100792082461
