window,scale_km,model,persistence
3,9,0.14545034086386413,0.01429748543579446
9,27,0.15660071965112138,0.019791767422795488
25,75,0.17863105291525835,0.04466869625920102
49,147,0.1962752405302097,0.11144835385634744
81,243,0.20324794402029797,0.21886080866660626
121,363,0.20147644770885884,0.31490100178589603
