window,scale_km,model,persistence
3,9,0.12576802977990797,0.010512815966499221
9,27,0.1358567589317562,0.012894139015919957
25,75,0.16021165808890797,0.022671216334775566
49,147,0.18674449393220613,0.0532472523346734
81,243,0.20382126197933928,0.11955919865850799
121,363,0.2101647190281891,0.21580347640104505
