window,scale_km,model,persistence
3,9,0.1618445277789087,0.037356751705749994
9,27,0.17373847177466117,0.04682735739852682
25,75,0.2001729202185631,0.08964912728909098
49,147,0.22464765954000035,0.1911255314885185
81,243,0.23485867576011507,0.32171339050229664
121,363,0.23200297810768983,0.42297295502746834
