window,scale_km,model,persistence
3,9,0.13256129966327213,0.009525686436682692
9,27,0.14214862714027698,0.011896699763480678
25,75,0.1653190001464118,0.022259828007608538
49,147,0.19096557949182608,0.05388039816428723
81,243,0.20741409823474904,0.1258078658238449
121,363,0.21287004961265693,0.23185240423637493
