window,scale_km,model,persistence
3,9,0.12019173280438189,0.008059882534240451
9,27,0.13109097117820265,0.010068121778185675
25,75,0.15728449243025877,0.019573379407531108
49,147,0.18537401221320537,0.047903585985181504
81,243,0.20268062713315904,0.10752833789949312
121,363,0.20823690314109627,0.1935435032874931
