window,scale_km,model,persistence
3,9,0.30590591500361763,0.2688397554808255
9,27,0.32911829610827426,0.33368429161422947
25,75,0.37384607881932724,0.49890390523665
49,147,0.40210913217090344,0.6416554505265608
81,243,0.4036192352067474,0.7254141249149405
121,363,0.3943541576599917,0.7756873035217192
