window,scale_km,model,persistence
3,9,0.28062654542793625,0.31378689623644707
9,27,0.30456731183311975,0.37304905898281604
25,75,0.3572284784176239,0.5092785562190868
49,147,0.40003463836518305,0.6239256932529271
81,243,0.41315690394730786,0.6951107642840576
121,363,0.4104198344084198,0.7382663000545145
