window,scale_km,model,persistence
3,9,0.22636554419175203,0.24427494887083318
9,27,0.24814444298627653,0.2974888649134006
25,75,0.29467955039279703,0.4246437165935257
49,147,0.3282315550965314,0.535186613408935
81,243,0.33590083475338645,0.6054050132986258
121,363,0.3321363098530368,0.6508857114404156
