window,scale_km,model,persistence
3,9,0.3198614519241299,0.32482468912521306
9,27,0.3429898865791057,0.3910884110515459
25,75,0.39103642834815433,0.5447582929003603
49,147,0.42615742528280703,0.6775805464896362
81,243,0.43258402821432906,0.757436262107141
121,363,0.4258252147349587,0.8055842535570757
