window,scale_km,model,persistence
3,9,0.08979133517466792,0.008268845595397001
9,27,0.09969811551270766,0.010851488025651907
25,75,0.12354486446741612,0.021809447369954927
49,147,0.14835663186368822,0.04679885703304394
81,243,0.16374488604776896,0.0910026546386568
121,363,0.16949086052556425,0.1550205797268546
