window,scale_km,model,persistence
3,9,0.13490514974339274,0.006798644066357881
9,27,0.14373568910234744,0.008904662404334001
25,75,0.164226413705456,0.019020244682165018
49,147,0.18538341977687428,0.04779738819369997
81,243,0.1974145591743092,0.11200255566160923
121,363,0.20041356593129267,0.2119078683053478
