window,scale_km,model,persistence
3,9,0.15993835745395343,0.011647431022785372
9,27,0.17139260960529226,0.015744445588884836
25,75,0.19351560659940897,0.03787986069951259
49,147,0.21037541649248404,0.10182820765317659
81,243,0.21650757312077365,0.2038832025377997
121,363,0.21454343868370374,0.29571697630982285
