window,scale_km,model,persistence
3,9,0.17750886102040003,0.028400901372724795
9,27,0.18756094668047588,0.036451375532823425
25,75,0.2089827912061671,0.07999635476572317
49,147,0.22733144461155885,0.20534283202964204
81,243,0.23363825083764117,0.3711959432975431
121,363,0.23028534556147004,0.5001195566385785
