window,scale_km,model,persistence
3,9,0.28694962132606755,0.32200810476042036
9,27,0.3101150386940627,0.3835163765162163
25,75,0.3596172379677275,0.5206219221531607
49,147,0.3986427314967413,0.6347253327042452
81,243,0.409943906437273,0.70192349145515
121,363,0.4070726440292662,0.7422406190915188
