window,scale_km,model,persistence
3,9,0.11437464252231856,0.008185143715787668
9,27,0.12570130373737656,0.010585932414540155
25,75,0.15030865679815084,0.020896723213701274
49,147,0.1738402351889144,0.04787482125186278
81,243,0.1892710161417091,0.09859082623974405
121,363,0.19628450236469183,0.16876974607067802
