valid_time,lead_time_min,month,hour,dmin_t0_km,dmin_t_km,excl_010km,excl_015km,excl_020km,excl_025km,excl_030km,excl_040km,excl_050km,excl_060km,excl_080km,excl_100km,excl_120km,excl_150km,excl_180km,excl_200km,excl_250km,excl_300km,excl_350km,incl_010km,incl_015km,incl_020km,incl_025km,incl_030km,incl_040km,incl_050km,incl_060km
2008-02-01 10:00:00+00:00,30,2,10,374.5959777832031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:00:00+00:00,30,2,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:00:00+00:00,30,2,10,,355.1887512207031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:00:00+00:00,30,2,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:00:00+00:00,30,2,10,148.5759735107422,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008-02-01 10:00:00+00:00,30,2,10,69.951416015625,80.97789001464844,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:00:00+00:00,30,2,10,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2008-02-01 10:00:00+00:00,30,2,10,453.0605163574219,190.50894165039062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:00:00+00:00,30,2,10,276.8291320800781,68.22450256347656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:00:00+00:00,30,2,10,339.69482421875,139.6332550048828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008-02-01 10:00:00+00:00,30,2,10,336.9052429199219,234.58966064453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008-02-01 10:15:00+00:00,30,2,10,,235.7646942138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:15:00+00:00,30,2,10,299.0007019042969,109.967529296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:15:00+00:00,30,2,10,206.77505493164062,152.54969787597656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:15:00+00:00,30,2,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:15:00+00:00,30,2,10,111.32742309570312,112.96536254882812,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:15:00+00:00,30,2,10,417.1205749511719,426.51226806640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:15:00+00:00,30,2,10,117.7652816772461,132.26815795898438,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:15:00+00:00,30,2,10,36.4518928527832,50.3085823059082,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
2008-02-01 10:15:00+00:00,30,2,10,220.03103637695312,116.96758270263672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,533.8731689453125,345.8542175292969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,237.98263549804688,304.5540466308594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,285.1463928222656,358.321044921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,173.59580993652344,162.11993408203125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,400.6476135253906,168.76568603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,276.5867004394531,176.9380645751953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,101.23845672607422,113.95721435546875,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,339.6864318847656,339.1329345703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,94.12568664550781,80.92684173583984,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,168.7527618408203,154.68446350097656,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,141.13829040527344,24.035594940185547,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
2008-02-01 10:30:00+00:00,30,2,10,279.78955078125,97.23113250732422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:30:00+00:00,30,2,10,247.6024627685547,280.1025695800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,,226.5196075439453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,271.9163818359375,257.72772216796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,237.11929321289062,222.95338439941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,295.8067932128906,477.6743469238281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,367.3735656738281,279.1922607421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,138.9136505126953,321.1322326660156,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,380.1261901855469,343.54840087890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,405.6335754394531,394.31268310546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,113.1129150390625,113.71156311035156,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,157.0741424560547,73.7416000366211,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,233.93170166015625,208.95811462402344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,386.5638732910156,289.2375793457031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 10:45:00+00:00,30,2,10,211.66253662109375,154.54100036621094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,227.88265991210938,79.19097900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,191.13409423828125,60.74742889404297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,337.1561279296875,349.61767578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,394.7826843261719,393.90045166015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,56.23187255859375,73.72733306884766,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,38.110286712646484,22.07607650756836,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
2008-02-01 11:00:00+00:00,30,2,11,235.5269775390625,224.31617736816406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,87.98687744140625,94.81913757324219,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,115.20452880859375,105.79639434814453,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2008-02-01 11:00:00+00:00,30,2,11,83.2619400024414,85.06968688964844,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
