valid_time,lead_time_min,month,hour,dmin_t0_km,dmin_t_km,excl_010km,excl_015km,excl_020km,excl_025km,excl_030km,excl_040km,excl_050km,excl_060km,excl_080km,excl_100km,excl_120km,excl_150km,excl_180km,excl_200km,excl_250km,excl_300km,excl_350km,incl_010km,incl_015km,incl_020km,incl_025km,incl_030km,incl_040km,incl_050km,incl_060km
2014-03-01 10:00:00+00:00,120,3,10,,53.85083770751953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-01 10:00:00+00:00,120,3,10,,218.30413818359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,77.53361511230469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,229.01425170898438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,195.5938720703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,63.70560836791992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,97.88619232177734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,170.54452514648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,43.8112907409668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014-03-01 10:00:00+00:00,120,3,10,,21.686613082885742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2014-03-01 10:00:00+00:00,120,3,10,,22.685871124267578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2014-03-01 10:00:00+00:00,120,3,10,,38.72568893432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2014-03-01 10:00:00+00:00,120,3,10,,209.44140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,33.951141357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2014-03-01 10:00:00+00:00,120,3,10,,69.90248107910156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,203.34872436523438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,156.42686462402344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:00:00+00:00,120,3,10,280.80377197265625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:00:00+00:00,120,3,10,232.65650939941406,4.43490743637085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:00:00+00:00,120,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:00:00+00:00,120,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,,100.1904525756836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,136.75216674804688,132.99063110351562,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,171.0342254638672,223.1925811767578,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,276.5368347167969,109.82209014892578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,208.28445434570312,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:15:00+00:00,120,3,10,,64.28349304199219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,,3.7806546688079834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2014-03-01 10:15:00+00:00,120,3,10,,45.061981201171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014-03-01 10:15:00+00:00,120,3,10,,16.159400939941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2014-03-01 10:15:00+00:00,120,3,10,,221.59793090820312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,,82.61923217773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,,175.6439971923828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:15:00+00:00,120,3,10,,54.31950378417969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-01 10:15:00+00:00,120,3,10,68.37942504882812,30.658262252807617,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
2014-03-01 10:15:00+00:00,120,3,10,35.843467712402344,6.5080060958862305,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:15:00+00:00,120,3,10,,25.526918411254883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2014-03-01 10:15:00+00:00,120,3,10,276.9286193847656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:15:00+00:00,120,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,,391.9302062988281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,283.8175354003906,45.273414611816406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2014-03-01 10:30:00+00:00,120,3,10,299.9753723144531,24.11442756652832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,,17.495725631713867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,255.00933837890625,22.447410583496094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,,135.77357482910156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,180.61537170410156,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,,25.3393497467041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,284.67626953125,160.1864471435547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,52.22172546386719,9.345287322998047,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,149.61923217773438,25.244123458862305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,169.8905487060547,4.59286642074585,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,203.8484649658203,22.210712432861328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,202.0240020751953,161.77468872070312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,94.20437622070312,18.72846794128418,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,281.5611267089844,125.36798095703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,,108.14452362060547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,98.46277618408203,64.51846313476562,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,,34.401973724365234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,,14.817784309387207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,132.97930908203125,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,89.48634338378906,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,155.99978637695312,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2014-03-01 10:30:00+00:00,120,3,10,298.3328552246094,58.608585357666016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2014-03-01 10:30:00+00:00,120,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:30:00+00:00,120,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:45:00+00:00,120,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01 10:45:00+00:00,120,3,10,243.4361114501953,134.25521850585938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2014-03-01 10:45:00+00:00,120,3,10,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2014-03-01 10:45:00+00:00,120,3,10,162.9442901611328,24.97892189025879,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
2014-03-01 10:45:00+00:00,120,3,10,226.78163146972656,33.00204849243164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
2014-03-01 10:45:00+00:00,120,3,10,270.4913635253906,136.0377197265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
